,cum_positive_density,cum_deceased_density,cum_recovered_density,air_passengers.tsv,available_hospital_beds_nuts2.tsv,causes_of_death_crude_death_rate_3year_average_by_nuts2.tsv,compensation_of_employees_by_nuts2.tsv,deaths.tsv,early_leavers_from_education_and_training_by_sex_percentage_nuts2.tsv,employment_thousand_hours_worked_nuts2.tsv,farm_labour_force.tsv,health_personnel_by_nuts2.tsv,hospital_discharges_resp_diseases_j00_to_j99_nuts2.tsv,life_expectancy.tsv,longterm_care_beds_per_hundred_thousand_nuts2.tsv,nama_10r_2gdp.tsv,participation_in_education_and_training.tsv,population_nuts2.tsv,pop_density.tsv,pupils_and_students_enrolled_by_sex_age_and_nuts2.tsv,real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2.tsv,stock_of_vehicles_by_category_and_nuts2.tsv,students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2.tsv,unemployment_rate_nuts2.tsv,utilised_agricultural_area.tsv,young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2.tsv
DK01,0.0039999501631344,0.0001912218861845,0.0,1.6387407562567005,-0.7201980222625103,-0.7690390010231948,1.6831200489387812,-0.12813520441194182,-0.6026162004992348,0.0857822102346831,-0.420974211014473,0.21051102066571678,0.12032361219285209,-0.05375466711874305,0.0,1.3173546654872141,1.2318599375955974,0.07429451873473465,0.5608094924703387,0.43600766839051347,0.9240272408823942,-0.17045693793157415,0.816905169234324,-0.3046513420700562,-0.6440692626886222,-0.7142609420738989
DK04,0.0012485486376042,5.2022859900176425e-05,0.0,-0.663730572069604,-1.1900023589265558,-0.5823230468262623,0.4102745387363637,-0.37235573818464096,-0.2750936638547347,-0.40046780405872806,-0.34459716958929415,-0.31888859447621554,-0.4821168861879816,0.12542755661041063,0.0,0.22883359962420088,0.7582088736616716,-0.23943412937998831,-0.2745675386068289,0.07584262303313756,1.3156342449302487,-0.3416778871639237,0.03205050713459297,-0.42990414223590356,0.1947255403460769,-0.7142609420738989
DK05,0.0009475604133329,4.237747823492718e-05,0.0,-0.5989216544853762,-1.1411408443038789,0.1278018662158706,-0.41812265101035695,-0.7007007957303335,-0.5062860426626171,-0.8280341424036933,-0.37680835662513046,-0.7747724507484246,-0.958551374654574,-0.12542755661040556,0.0,-0.46703161162086504,0.6335638568369543,-0.6839955858568684,-0.3095296617839049,-0.5732523906970813,-0.3753959998218483,-0.696212642304314,-0.5010565168235973,-0.36727774215297987,-0.17574488686232145,-0.6082367378312388
DK02,0.0024302599004727,0.0001468904018467,0.0,-0.7109919487916763,-0.8475058541637873,0.3258591506513129,-0.3370679338119106,-0.5150956606805205,0.16802506219370694,-0.7785595329300885,-0.3868535979430072,-0.6354945482022695,-0.7302684277715428,-0.3046097803395592,0.0,-0.3896972750596024,0.7582088736616716,-0.5346282151664877,-0.25586984635828275,-0.3531285609612139,-0.2329934528953564,-0.586755366467647,-0.6107114533503248,-0.4716550756245194,-0.19446382571627163,-0.5552246357099088
DK03,0.0008568356764137,2.8615695300076445e-05,0.0,-0.4114359290070563,-0.9821516489285417,-0.015387901660294957,0.2502316879283104,-0.3231904511631264,-0.178763506018117,-0.47701004407767467,-0.35547259614005333,-0.3756048537604746,-0.5266410686127442,-0.05375466711874305,0.0,0.10371050819384367,0.7083508669317848,-0.301756308454777,-0.2767446671563172,-0.030193455722568097,-0.28639440799279053,-0.3822575107396407,-0.22607273550868862,-0.5134060090131353,0.17283636103980937,-0.5728953364170187
ES64,0.1139298947592721,0.0011482959052004,0.0014797627644336,-0.6780805610413223,-1.3447401948651163,-1.7976845169800755,-0.9511811578724102,-1.0441166196494551,2.268022503031973,-1.1077713456604805,-0.4374118786255441,0.0,-1.3253482809653925,-0.08959111186457175,-0.8367646239804338,-0.91035311055083,-0.28880926766595344,-0.9891397288479076,7.329758285599834,-0.957458757741344,-0.07279058760305145,-0.9404789102425336,-0.9000574101166923,3.348555329433829,-0.7632315832016805,2.0600390689423715
AL03,0.0452310103973753,0.0007548906044442,0.0443824809890107,0.0,0.0,0.0,1.5009357754605748e-16,-0.5696963060662226,0.0,-3.7600225774458976e-16,0.0,0.0,1.8725784053684573e-16,-1.5230489016978013,0.0,-0.8722184592526047,0.0,-0.5179258591005975,-0.3214398356134583,0.0,-0.09059090596886452,0.0,0.0,1.8541139019052999e-16,0.0,0.0
UKM6,0.0195842799210174,0.0,0.0,-0.5821540043282052,0.0,0.573135180986697,1.5009357754605748e-16,-0.7388718351515596,0.0,-3.7600225774458976e-16,-0.33729153953992924,0.0,1.8725784053684573e-16,-0.5913013383062041,0.0,-1.2934638600629925e-16,0.197306297950444,-0.7558023753394065,-0.3923886130497224,0.0,-2.5295773818088987e-15,-0.7350536965553048,0.0,-1.1187945431480646,2.5807186856556252,0.0
FI1C,0.0179840772148879,0.0,0.0,-0.6759748561378636,-0.4593509138060506,0.5108235480546531,-0.18174616825182943,-0.27050453429208127,-0.5448181057972644,-0.4898763009446104,-0.33040100210700546,0.0,1.8725784053684573e-16,0.017918222372919443,1.3949273897380159,-0.14354714420743944,1.4936144729275038,-0.3466172901879744,-0.36050008311898274,-0.29551621053872607,0.10521259605506404,-0.13250059406242456,-0.17617373239549275,0.0293561250388705,-0.017438566871222538,-0.41385903005302865
FI19,0.0108192640347237,0.0,0.0,-0.6594411731921882,-0.5138614950775948,0.11037387611962778,0.013235931469074595,-0.1927418504226255,-0.5640841373645878,-0.34457630414611473,-0.2756087767367685,0.0,1.8725784053684573e-16,0.23293689084790184,1.3942444899818973,0.002420818292520356,1.5933304863872777,-0.2078537755100765,-0.37702064681804065,-0.0694905774136874,-0.5177985467483401,0.08030628009278246,0.13803298625025356,0.0293561250388705,0.18104026572176038,-0.11345711803215874
FI1D,0.0069259456579648,0.0,0.0,-0.4760888684502872,-0.19273826309971592,0.40883915374774427,-0.12653385397894645,-0.20818320941179463,-0.46775397952797015,-0.4186220029831028,-0.3001822596300869,0.0,1.8725784053684573e-16,-0.05375466711874305,1.4981184207429317,-0.11357686444450912,1.6556529947996363,-0.268473542176371,-0.3993041978539792,-0.12463264585717017,0.12301291442087457,-0.00521027911362765,-0.009356791481637691,0.25898625867625763,0.03710892915567297,-0.11345711803215874
PT30,0.0398145161924689,0.0004719689759059,0.0,-0.4506644314677863,1.8280551765811708,0.23814994421218172,-0.9033766112852158,-0.9089738457762468,2.3450866293012673,-0.9632231009863814,-0.3387858729591175,-0.914768280627292,1.8725784053684573e-16,-1.021338675256174,0.0,-0.8490641479832237,-0.6128863114102183,-0.8866442390867151,-0.00012127498604550372,-0.8770040509439551,-0.05499026923724091,-0.9954380265577775,-0.8972177404456815,0.07110705842748635,-0.7568669019882495,0.8761021215660016
BG41,0.0763539388614594,3.294719853313342e-05,0.0002110530688644,-0.15945324222650248,1.8524568149922576,1.4172979776584755,-0.4660138381552786,0.7006334152547443,-1.1227990528169705,0.5811755719393327,-0.011028743017154383,0.26406839968604245,1.7226794490516488,-2.0247591281394337,-1.6619026435876882,-0.38895827552835166,-1.2610403988987482,0.2241532949926736,-0.2745675386068289,-0.23526820361144188,1.6538402938806693,0.057759322587149435,0.6040801187468794,-0.8265380094277539,-0.0923143222870232,-0.8202851463165588
BG33,0.0578913793289867,2.162466076313428e-06,1.5137262534193994e-05,-0.5501004963533345,0.6704624159674071,1.8290451909121703,-0.8864012505819205,-0.24172184113627002,0.2836212515976481,-0.5715738821532628,-0.21342790279387833,-0.5467587298790488,-0.2552751845163878,-2.383123575597741,-1.6398547371758605,-0.8270470462402829,-1.4230789207708807,-0.481798494499913,-0.3257940927124348,-0.6957742424925911,0.1764138695183087,-0.619887997116419,-0.5072819464869672,-0.3046513420700562,0.2316794118780509,0.5933709102522414
BG32,0.0526213717758096,9.05035878208029e-06,1.2929083974400414e-05,0.0,1.4725716423060582,3.2122495908119593,-0.9126162079057115,-0.22671284019879762,0.3221533147322951,-0.683464096344691,-0.20803169878014285,-0.7035540593433803,0.2615141698704518,-2.526469354581066,-1.6849992889106982,-0.8581684017705572,-1.4106144190884091,-0.5732095891432463,-0.3393691295504203,-0.7832470307282415,0.12301291442087457,-0.664565417701772,-0.5421225089889853,-0.3881532088472877,0.19683096721135634,0.3459811003527013
BG34,0.0614921175844509,2.8317132353300168e-05,9.081011409851432e-05,-0.48856711973004224,1.449625948907566,2.1780866709552638,-0.8728754217984275,-0.09663483207403677,2.57627900810915,-0.5155679249699078,-0.14253008390572316,-0.5714554301243465,0.14708959469097527,-2.5623057993268947,-1.5895396587161252,-0.8179680361222875,-1.510330432548183,-0.4218850478754407,-0.3401375278620044,-0.6046322069659499,0.03401132259181683,-0.5912596765552984,-0.7630160439743503,-0.6177833424846748,0.25942506591302683,1.8479906604570517
FI20,0.0142551197965466,0.0,0.0,-0.7074044515487466,-0.16955961849920914,-0.4763976497337716,-0.9589800457901253,-1.0580138427397074,0.0,-1.1241220694289689,-0.43375906360086164,0.0,1.8725784053684573e-16,0.8063200067811966,1.9490029847202106,-0.9150287003202373,1.5684014830223338,-1.022094690183827,-0.3827836341549213,-1.0232778190062173,-2.5648351588166682,-0.9673831798031428,-0.9331914403644971,1.8541139019052999e-16,-0.7402896904627733,0.0
SI04,0.0004960591414963,0.0,0.0,-0.5773966710277986,0.5621401070303641,-0.6092970214475827,-0.4047783548240067,-0.5262134391527222,-1.3539914316248531,-0.4353384732443962,0.0,-0.5331181105575182,-0.6509999411424857,0.4121191145770555,0.0,-0.4525047687785061,-0.43838328785561415,-0.43894901565505007,-0.2448561372255775,-0.3649218318316945,1.6004393387832325,-0.43060534516555576,-0.20315059427009605,-0.6595342758732905,0.0,-0.9439800512663289
RO42,0.0635451712692212,0.0,0.0,-0.5870673157696088,1.9186149563645591,1.21757671426912,-0.6730006060104343,0.37290601206861845,-0.853074610874441,-0.06637449975677503,1.5707231811936417,-0.015348918205522585,0.8126875171587266,-2.1681049071227587,-1.3617682007735812,-0.569361447362301,-1.4106144190884091,0.029293480377859803,-0.33603940353355594,-0.25687025104290934,3.3092699019011427,-0.29715744595914356,-0.17880861819599805,-0.6177833424846748,1.2313336674818602,0.38132250176692145
RO21,0.0346763645042812,0.0,0.0,-0.5477608242383804,1.4170127806254462,1.6788054069417966,-0.6652215216487711,1.6379239058973112,1.420317114069737,1.006907840518264,5.782833997268966,0.09463754916597732,2.5221072840100156,-2.526469354581066,-1.2059694992705325,-0.5281198692400031,-1.5227949342306546,0.8821507831842883,-0.29531429301959927,0.6995113034229689,-0.5533991834799638,-0.07541454324970787,-0.01977346436135546,-0.9517908095936013,1.5806651249566768,-0.5728953364170187
RO11,0.0562940125122231,0.0,0.0,-0.47796060614225044,1.811923305841622,1.0122066802204308,-0.5881828005880299,0.873700166805352,0.7460060092134132,0.5755554898201872,3.676072931783354,0.1503487101844394,1.7207749464508206,-2.132268462376925,-1.2959171528621487,-0.46212331788551914,-1.510330432548183,0.49772795057598285,-0.31132259117760114,0.2254238816112224,3.576274677388313,-0.022651323471957183,0.3368917767692169,-0.7847870760391381,1.3944437487690275,0.16927409328160126
RO22,0.0487038623937308,0.0,0.0,-0.7096661345932023,1.1737534879211295,1.9353646882832192,-0.6814575495927929,1.1129177002655604,1.8441698085508555,0.24888684901168556,3.1195997701822957,-0.3227654020728611,1.1402619645011416,-2.5981422440727235,-1.1514106866120606,-0.5338249385103662,-1.5227949342306546,0.39490224110293,-0.3165733129734257,0.17061256221932192,0.7994250123217129,-0.16042840548017942,-0.4116615312188896,-0.033270275044053194,1.7687257246128456,1.5475887484361812
RO41,0.0404117652293304,0.0,0.0,-0.6713735009784539,1.4744934897226836,1.6337466084266354,-0.7577891186728452,0.6053293475735924,0.07169490435708922,0.09331725333244044,4.171527478767557,-0.21794801149688858,1.4945509212984143,-1.9530862386477712,-1.3160139171136378,-0.6352068922453962,-1.497865930865711,0.11316385395931301,-0.3216959683839863,-0.1843121778520473,0.44341864500548195,-0.3257585446623612,-0.5494810760691529,-0.5342814757074431,1.1415747221563255,0.4166639031811413
MT00,0.066804129321134,0.0008220551768098,0.0618834586173925,-0.1407358653068699,0.055820669450444456,-1.1285898218278412,-0.750727088069897,-0.8466525208959602,1.0927945774252368,-0.7403275019962878,-0.3610348372003653,-0.7997563219268071,1.8725784053684573e-16,0.44795555932288933,0.8849719968564814,-0.7002232070313653,-0.22648675925359482,-0.7294970851664531,1.6354145312206856,-0.7668439449513329,2.8286613060242303,-0.6653140187940992,-0.7209397847144681,-0.6804097425675986,-0.7500666152164848,-0.3431762272245889
SK03,0.071980909420737,0.0,0.0,0.0,0.9465095903553548,-0.019285115526037625,-0.66784673054791,-0.22461281537627062,-0.6989463583358525,-0.3727485543423914,-0.37083102294837733,-0.4405054846376521,1.8725784053684573e-16,-1.5947217911894638,0.0,-0.6043676613858209,-1.1987178904863895,-0.23312856285278177,-0.301461479512272,-0.47834808470869167,0.5502205552003527,-0.43216697241391355,-0.6163771404343129,-0.17939854190420862,-0.19967899226187766,-0.16646922015348886
SE23,0.1131498367018185,0.0,0.0,-0.19119479391937944,-1.3132335447925678,-0.5586332411929275,0.8393144548613775,0.025846027428052847,-0.6796803267685291,0.19889748461675574,-0.3084841119589107,0.16384574403942764,1.8725784053684573e-16,0.5196284488145467,1.4488033026403697,0.6847744444106405,1.9548010351789578,0.20330719468142713,-0.31759784405553787,0.7838936552078973,-0.28639440799279053,-0.0011805367487485352,0.17665522422760818,0.008480658344562478,0.026811697762840654,-0.7849437449023389
SE32,0.1051821446895844,0.0,0.0,-0.6563995994427478,-1.1272802477839776,0.4664215833370895,-0.6940505483714215,-0.8169433462007988,0.14875903062638346,-0.9087582110305489,-0.40860445104452553,-0.871836226131106,1.8725784053684573e-16,0.16126400135623933,2.302159715741523,-0.6754741002857154,1.6556529947996363,-0.8130523313446318,-0.40058486170661933,-0.7207251240713292,-0.9984071426252524,-0.776989876049845,-0.7861702735995159,0.008480658344562478,-0.636845470512922,-0.7496023434881188
SE33,0.0965143753988375,0.0,0.0,-0.5028391196312622,-1.0544247593537408,0.203863219977613,-0.5493080074839348,-0.737080637508816,-1.0072028634130294,-0.8058475997005623,-0.40860445104452553,-0.7421785498432935,1.8725784053684573e-16,0.19710044610207314,2.4177161101875853,-0.5254765726246152,1.6681174964821077,-0.7251112602913784,-0.40301812302663564,-0.6410972899028959,-0.5889998202115874,-0.7024600586930085,-0.4799228213874202,-0.28377587537574817,-0.6341471360821328,-0.9263093505592188
UKM8,0.0634747904990797,0.0,0.0,-0.022504434431190677,0.0,0.19199642270102546,1.5009357754605748e-16,-0.05500492823923677,-0.9108727055764116,-3.7600225774458976e-16,0.0,0.0,1.8725784053684573e-16,-1.3438666779686477,0.0,-1.2934638600629925e-16,0.0851257828081984,-0.1092430459789055,0.6171587019865051,0.0,-2.5295773818088987e-15,-0.32373233103912885,0.0,-0.6386588091789827,0.0,-0.44920043146724886
FI1B,0.0363710071165426,0.0,0.0,1.008121132206079,-0.8531549208126548,-1.2751951254515115,0.79028291294713,-0.31059030222796435,-0.5833501689319114,0.025438358825860364,-0.40993274741713737,0.0,1.8725784053684573e-16,0.340446225085393,0.46089124830685557,0.7489602069209294,2.2414845738758076,-0.02006138715988759,-0.17083376654297705,0.1299924443218735,0.33661673481061366,-0.022084201432315338,0.3109388342471416,-0.07502120843266906,-0.5447995960061354,-0.6259074385383488
CH05,0.0749189272292161,0.0013405833522693,0.0011834639423625,-0.7031150526713309,0.44857639604798044,-0.9662642959816804,1.5009357754605748e-16,-0.4738981148974172,-1.8549082523752651,-3.7600225774458976e-16,-0.33911794705227044,-0.4713763599442741,-0.7320185112425739,0.6988106725437004,1.539433855988104,-1.2934638600629925e-16,1.6681174964821077,-0.3254765880131303,-0.2734149411394528,-0.32227587599330465,-2.5295773818088987e-15,0.0,-0.5845810314738114,-0.7847870760391381,-0.5008760355408224,-1.085345656923209
CH03,0.0689540343438155,0.0009665655415968,0.0667049763609832,0.0,0.7009790234313912,-0.9755475469877193,1.5009357754605748e-16,-0.48513942424153234,-1.0264688949803529,-3.7600225774458976e-16,-0.4026271173677724,-0.2940483087643755,-0.6003504665691142,0.8421564515270253,0.9569203640189725,-1.2934638600629925e-16,2.054517048638732,-0.33311691831167756,0.36486792301639626,-0.3053559948232988,-2.5295773818088987e-15,0.0,-0.6660713596770031,-0.5969078757903669,-0.6626550998441926,-0.8732972484378888
CH02,0.0754676176623993,0.0012790313073788,0.000508856218435,-0.7097441236637008,0.028332427612657408,-0.6911385126281802,1.5009357754605748e-16,-0.06593741040356853,-1.238395242220912,-3.7600225774458976e-16,-0.30117848190954577,0.006045316309299198,-0.443717995911828,0.6988106725437004,1.3662212107040321,-1.2934638600629925e-16,1.6556529947996363,0.09878088387691034,-0.16020425656606382,0.14122757616780898,-2.5295773818088987e-15,0.0,-0.12387193186836462,-0.6804097425675986,-0.31594937587377625,-0.7849437449023389
CH01,0.1124580072772278,0.0015398087083796,0.0008200629581127,0.6790072547025393,0.4662224496006279,-1.3395648376160258,1.5009357754605748e-16,-0.35049077385597743,-1.4117895263268236,-3.7600225774458976e-16,-0.376642319578554,0.11114987781835654,-0.3796340570461293,1.0571751200020079,0.37013874857409973,-1.2934638600629925e-16,1.5185434762924472,-0.04117492317927695,-0.15162380875337486,0.05392016245794976,-2.5295773818088987e-15,0.0,0.018015985875943077,0.008480658344562478,-0.5724484488059259,-0.7319316427810089
SK01,0.066667463171603,0.0,0.0,-0.5332548571256651,1.7116960511746053,-0.3031686828474996,-0.543965173090748,-0.7000213759348101,0.0,-0.4911615652559355,-0.4339251006474381,-0.45730498422311616,1.8725784053684573e-16,-0.8421564515270203,0.0,-0.47022920232777077,-1.0117503652493136,-0.6359078685479967,0.013709894622468093,-0.7253349389777571,-0.037189950871427846,-0.5336908914624386,-0.2077104484533539,-0.8682889428163698,-0.6680759690145673,-0.5728953364170187
SK04,0.0700913679637083,0.0,0.0,-0.6680979600175182,1.2169659358949396,-0.637672241503777,-0.6788187257488684,-0.18372409677295073,0.18729109376103042,-0.376632430689957,-0.3907554685375544,-0.26432611719009286,1.8725784053684573e-16,-1.4513760122061439,0.0,-0.5878927894687818,-1.2610403988987482,-0.05750298999223583,-0.27431140583630087,-0.24523201879035797,0.4790192817371055,-0.3986169399439653,-0.534654723844548,0.613869192479492,-0.11001684817152811,0.7524072166162314
SE22,0.1108978407514343,0.0,0.0,-0.5111839501745983,-1.2787567668943263,-0.4689973222808446,0.22776290329101662,-0.24728073037237092,-0.7182123899031762,-0.22341149013174388,-0.36086880015378875,-0.12002272331495265,1.8725784053684573e-16,0.5196284488145467,1.0293809059985526,0.1316088515755548,2.054517048638732,-0.1119989015266985,-0.266371289949932,0.36047285373541094,-0.32199504472441415,-0.23984908330688726,-0.0669556681258438,0.613869192479492,-0.1146996079236152,-0.7672730441952289
SE12,0.0981111475178273,0.0,0.0,-0.5150834036995218,-1.2279151670545208,-0.37892351417036363,0.3891358929472269,-0.13079111815807892,-0.7567444530378233,-0.10468276286645375,-0.34393302140298826,0.02169613216242386,1.8725784053684573e-16,0.48379200406871803,1.6336496330554613,0.24882071925327295,2.054517048638732,0.0026815144944400673,-0.3501267059125976,0.49495335092719245,-0.4287969549192824,-0.15071746137098413,0.25624788856411485,0.384239058842105,0.18845766036783113,-0.8202851463165588
SE31,0.0975235554850879,0.0,0.0,-0.7028810854598355,-1.2640226033668682,0.29914790954903064,-0.33821695263700907,-0.5095985368803763,0.09096093592441269,-0.6236203202580252,-0.37606118991553633,-0.6418123087301363,1.8725784053684573e-16,0.3762826698312268,1.8460558464853376,-0.38172205327202213,1.717975503211995,-0.5223110802833287,-0.3900834181149701,-0.3240329803298355,-0.9628065058936288,-0.5012406220517638,-0.518394884526404,0.07110705842748635,-0.45530685407736,-0.6789195406596789
SK02,0.0759845420969057,0.0,0.0,0.0,0.2933144199048859,0.2325011735528459,-0.5219510450944805,0.09860571098501783,-1.3347254000575297,-0.01939170783173307,-0.3812913568826953,-0.34918512791666784,1.8725784053684573e-16,-1.3080302332228189,0.0,-0.4255863064206713,-1.3482919106760505,0.06087383424777163,-0.2498507262508741,-0.33093736678161556,0.31881641644480313,-0.10882574424435183,-0.48011395299989207,-0.5969078757903669,0.2258229371493425,-0.6082367378312388
UKM9,0.0345317603934179,0.0,0.0,-0.6616248671661453,0.0,0.8497935765345901,1.5009357754605748e-16,-0.35814968791460533,1.1313266405598839,-3.7600225774458976e-16,0.0,0.0,1.8725784053684573e-16,-0.877992896272849,0.0,-1.2934638600629925e-16,0.11005478617314175,-0.4683264961637578,-0.3309167481229954,0.0,-2.5295773818088987e-15,-0.5187733133316994,0.0,-0.9309153428992933,0.0,0.38132250176692145
BG31,0.0531629854550598,2.7466604042809448e-05,3.707991545779276e-05,0.0,2.1630972428794544,4.285034337967365,-0.9265562610699585,-0.1413530077066706,1.7285736191469139,-0.7513329299158675,-0.1919261052622247,-0.602469890897511,0.2649113907259828,-2.8489973572935394,-1.6054414673228858,-0.8691668196198286,-1.497865930865711,-0.6005526264545691,-0.3574264898726464,-0.7730764973920865,1.1910320163695673,-0.696157291193245,-0.8746505579159652,1.1357558598371897,0.37027458035455074,2.802208498640992
BG42,0.0481924884297931,1.5640218109950734e-05,8.957579462971784e-05,0.0,2.349807631294594,1.9553324357301702,-0.8499660080389773,0.234922028141403,0.7845380723480602,-0.2667961088210829,0.20033641727469925,-0.25958779679419275,1.5177137907679439,-2.1681049071227587,-1.6939745428482562,-0.7851304666216755,-1.460472425818296,-0.19096367112537713,-0.3257940927124348,-0.5154850016566642,1.1554313796379438,-0.4280827863332288,-0.4261329247346181,-0.8682889428163698,0.08242400737677405,0.9997970265157716
AL01,0.036610417192232,0.0006897074521958,0.0357951954108978,0.0,0.0,0.0,1.5009357754605748e-16,-0.6860623874086011,0.0,-3.7600225774458976e-16,0.0,0.0,1.8725784053684573e-16,-1.0571751200020028,0.0,-0.8833276292567881,0.0,-0.5543508440265966,-0.31157872394812913,0.0,0.44341864500548195,0.0,0.0,1.8541139019052999e-16,0.0,0.0
SI03,0.0006518110711519,0.0,0.0,0.0,-0.26437075771937335,0.06597191140206413,-0.5583000596537809,-0.3510466627795875,-1.3347254000575297,-0.505880334245616,0.0,-0.6410943813974241,-0.512125670411839,-0.3404462250853879,0.0,-0.5655791634972803,-0.6502798164576337,-0.3760666100855512,-0.29339329724063906,-0.35247739876591133,1.2088323347353804,-0.3772232818181479,-0.6400091990906581,-0.42990414223590356,0.0,-0.2901641251032588
