,cum_positive_density,cum_deceased_density,cum_recovered_density,air_passengers.tsv,available_hospital_beds_nuts2.tsv,causes_of_death_crude_death_rate_3year_average_by_nuts2.tsv,compensation_of_employees_by_nuts2.tsv,deaths.tsv,early_leavers_from_education_and_training_by_sex_percentage_nuts2.tsv,employment_thousand_hours_worked_nuts2.tsv,farm_labour_force.tsv,health_personnel_by_nuts2.tsv,hospital_discharges_resp_diseases_j00_to_j99_nuts2.tsv,life_expectancy.tsv,longterm_care_beds_per_hundred_thousand_nuts2.tsv,nama_10r_2gdp.tsv,participation_in_education_and_training.tsv,population_nuts2.tsv,pop_density.tsv,pupils_and_students_enrolled_by_sex_age_and_nuts2.tsv,real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2.tsv,stock_of_vehicles_by_category_and_nuts2.tsv,students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2.tsv,unemployment_rate_nuts2.tsv,utilised_agricultural_area.tsv,young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2.tsv
RO12,0.0571891796618838,0.0,0.0,-0.6449352060794729,1.7868228138244904,0.9755553543145128,-0.6121917242824486,0.717495379270917,2.056096155791414,0.18183951584742164,2.506175901605506,-0.008169644878401182,1.0737587926019587,-2.0247591281394337,-1.1817509472053278,-0.49007534850765316,-1.4729369275007678,0.3573073004153486,-0.3200311053755541,0.18908282956861971,2.027646979562711,-0.13243253941766753,-0.17190057563094274,-0.09589667512697708,1.286522471691858,2.325099579549022
RO32,0.0987841526406954,0.0,0.0,0.4345115186898385,3.520969799425739,0.5108673369744929,-0.052409143676435205,0.5274431328322232,-0.8338085793071174,0.7102542967481432,-0.22886934812549056,0.9809906341323857,1.2482009362291497,-1.5947217911894638,-1.3883281234311924,0.1482378520934106,-1.497865930865711,0.36163939667185735,1.2855371666793978,0.08765656571934202,5.071501420116484,0.4387192425890595,1.4175635659432921,-0.5969078757903669,-0.6717907164148018,0.027908487624721413
RO31,0.0561612834737724,0.0,0.0,0.0,0.5540450527603378,1.978190251886549,-0.647988302142716,1.608894150997673,1.1505926721272075,0.5359604605260013,5.766894440797625,-0.40733724186635123,1.9108648952307608,-2.2039413518685875,-1.2959903206931613,-0.47577747641252804,-1.3233629073111068,0.7114030444587188,-0.2971072224132955,0.3461782931623394,-1.0518080977226867,-0.04592601197885862,-0.6583851384040266,-0.34640227545867186,1.9604526710516565,1.1588333328797613
ITI4,0.0621620306826276,0.0014595965738311,0.0590477266014559,3.1295018388349383,-0.4827042718080689,-0.1778885831858148,2.385676779475533,2.4335862518912186,0.16802506219370694,2.5389070646007545,0.005740998687069667,2.7986390550929823,1.3742069461433912,0.770483562035363,-1.3025754254843047,2.6311865020746854,-0.6253508130926901,2.4345365889491264,0.03189532132995816,1.7875826599579032,-0.8916052324303841,2.8383668495085006,3.0803130286424616,0.32161265875918116,-0.07643891971664013,1.1411626321726518
ITC1,0.0848015769097217,0.0027136189154941,0.0815720943761355,-0.3997375684322859,-0.43378451938488843,0.8481733865005178,1.2845206739101465,2.207586521725739,0.18729109376103042,1.51454622458974,-0.036017318526913984,1.1864614367546005,1.0165722415338532,0.5913013383062092,0.12653864985580768,1.5101954998673333,-0.725066826552464,1.5625132616232387,-0.18671399831571484,1.0102293655687944,-0.7314023671380793,2.040127606690753,0.8525921717344318,-0.01239480834974536,0.3845648626987751,0.9644556251015517
ITC3,0.068973115621061,0.0028606542648144,0.0653523746315973,-0.591434703717523,-0.4058886129435746,1.7373949816874563,-0.22296727017399817,0.24449567071468786,-0.0631673166141758,-0.22527227870616487,-0.3725744119374303,-0.07737783975185152,-0.3016523964987127,0.6629742277978717,-0.505631410093945,-0.05493226512620646,-0.5131702979504447,-0.11960965090041731,-0.043279646820018426,-0.373469627633524,-1.4434151017705412,-0.13036549300758093,-0.47046180657006187,0.15460892520471808,-0.7180617068333573,0.7524072166162314
ITI1,0.0680645244282075,0.0018718746233976,0.0644483291379546,-0.06937586580077063,-0.790898712074107,0.5821994873935366,0.8670658380755334,1.6232854975755788,0.12949299905905964,1.1956666533860525,-0.04772293031055552,1.2516492385648628,0.8974121463739395,0.877992896272854,-0.8354719922992095,1.171457989687286,-0.5754928063628033,1.1890317490473976,-0.19900837130106028,0.6901883145314934,-0.9628065058936288,1.675901870136963,0.8261750524392105,-0.20027400859851663,0.07330049096056304,0.7170658152020113
CH07,0.0963097205902853,0.0028336429666762,0.0097043736539484,-0.7070924952667528,0.7410466301779963,-0.6057939078603983,1.5009357754605748e-16,-0.8744469670764647,-1.3347254000575297,-3.7600225774458976e-16,-0.4324307672282498,-0.8333553210977352,-1.0706596628870975,1.2005208989853329,1.1768872533201618,-1.2934638600629925e-16,1.0573569140409933,-0.8279430066878656,-0.24229480952029722,-0.848042837114782,-2.5295773818088987e-15,0.0,-0.8330111709131616,-0.22114947529282447,-0.7460251636475,-0.6435781392454588
AT21,0.0722920114806349,0.0014644757729029,0.0703571931237339,-0.6950821784099885,2.228614768446214,0.2724804573665892,-0.5720090713307548,-0.7019361044494671,0.0,-0.7936468987417856,-0.3321443910960585,-0.6853187050924919,-0.8201403613133178,0.19710044610207314,0.7341243185852923,-0.5568756085176062,-0.33866727439584043,-0.7012871456499539,-0.3306606153524674,-0.8311539636683619,0.03401132259181683,-0.5973782428165865,-0.728325656310703,-0.5969078757903669,-0.49661678119267083,-0.5728953364170187
AT12,0.0648683983192888,0.0009962672632395,0.0634719617262378,1.7557243620044043,1.456556247167517,0.07512379564858421,0.18514688838943757,0.0033016433038659016,-0.6411482636338819,-0.19511006269262243,-0.1559790846784177,0.06089496452850672,-0.25846651319885633,0.017918222372919443,-0.37068554042951674,0.15778138128168695,-0.43838328785561415,-0.023344266123501684,-0.2935213636259031,-0.3672060674691846,-0.19739281616373278,0.25580922757324387,-0.4877046084666327,-0.7012852092619064,0.33649094927489404,-0.7319316427810089
AT31,0.079422712123032,0.0011085172642169,0.0776847825138782,-0.6779245829003253,1.487655232636539,-0.502320690278937,0.3366440921869826,-0.23183937138320176,-0.6796803267685291,-0.15690919159005934,-0.21126942118838413,-0.16597007260852964,0.020002650868155846,0.23293689084790184,0.3572855995928683,0.27642022736627303,-0.2763447659834818,-0.1404654102891588,-0.2449842036108415,-0.4138210119265618,0.14081323278668764,0.07025234057401178,-0.3987055383449025,-0.7639116093448302,-0.1372300954129851,-0.6435781392454588
AT32,0.0914310273813148,0.0010691069286008,0.0894074246521373,-0.5765387912523154,2.60890760573594,-0.897603269672865,-0.4633370574955878,-0.7822311711931466,-0.2750936638547347,-0.7236240802675884,-0.3702498932853597,-0.6115157752896839,-0.9260718843539668,0.4121191145770555,0.6217629194267847,-0.4085023865377757,-0.2763447659834818,-0.7030275906760847,-0.30632800215230455,-0.8272056468650985,0.08741227768925097,-0.6479011036889359,-0.5739186179494868,-0.9517908095936013,-0.547376928892943,-0.5022125335885786
AT34,0.077081324171134,0.0007730290905703,0.0756712385336116,0.0,0.6299289068167715,-1.1228972622486662,-0.6431781008925102,-0.8853176838048398,0.0,-0.8956450817406393,-0.40860445104452553,-0.8303400263003443,-1.1015434888464704,0.5913013383062092,-0.2023019719922833,-0.5985233963894608,-0.28880926766595344,-0.8003856585946225,-0.2072046199579572,-0.8712262784491273,-0.30419472635860106,-0.7647981132904405,-0.8777496204896165,-0.8265380094277539,-0.6691165822928089,-0.7142609420738989
ITI3,0.0696760434515876,0.0020090277337056,0.066436742400203,-0.6738691512344049,-0.695971097252935,0.40621181855735633,-0.30153787881017585,0.002869285252169166,-0.23656160072008742,-0.21256336324153416,-0.15481682535238236,-0.2604493095934473,-0.48196246705818474,0.9855022305103504,-0.9141517999148693,-0.18557500929791676,-0.8247828400122378,-0.12694692764255885,-0.20003290238317237,-0.3100484969926223,-1.1586100079175574,0.07858676606858837,-0.2334039980727888,-0.033270275044053194,-0.22765454923041856,0.6110416109593513
ITF3,0.0753818663153216,0.001328748247374,0.0725748637595382,0.1334737065657476,-0.9844811609486932,-0.4185524866253883,0.7948158644126081,2.252242931922416,1.2083907668291785,1.4552659981536469,0.1759289714279573,2.0799937950481304,1.0787516777987238,0.16126400135623933,-1.6110022224798513,1.0097450884132546,-0.9369633551544834,2.4082415615460118,0.13332389845905776,1.9693809433416742,-1.3188128732098598,2.596325514756204,2.16309972490595,2.1586537278582774,-0.14733372433544686,2.978915505712092
NL41,0.116772241416646,0.0012251483151284,0.0,-0.18230403988255395,0.0,-0.5088452393350681,1.3023975089878908,0.3391203186003164,-0.5833501689319114,0.5310375463231244,-0.34791791052082366,-0.11025891159006754,-0.3676923110085051,0.23293689084790184,0.0,1.209529709584486,0.5837058501070675,0.5071008779001963,0.2519133712135353,0.6672219272622492,0.14081323278668764,0.4651135560116228,0.6997141862729908,-0.8474134761220617,-0.46447877111116365,-1.2797233647014188
NL32,0.1112786926463964,0.0009202900337451,0.0,4.8795765808205855,0.0,-0.9099079561478502,2.193970105410807,0.35147340579165165,-0.6989463583358525,0.8881708771742326,-0.4032082470307901,0.9185309561864295,-0.46085851931927996,0.2687733355937356,0.0,2.2204090705461996,0.9576409005812194,0.698212970446949,0.9260548232433086,0.8861467916861308,0.9596278776140178,0.2652788045423676,1.139903942053777,-0.7639116093448302,-0.6083012062876676,-0.9793214526805489
NL33,0.1189715351258005,0.0011529527957035,0.0,-0.547526857026885,0.0,-0.7769210065943596,2.3004554765985694,0.8541205236070856,-0.7760104846051468,1.1207222126428984,-0.39000830182796026,0.8849319570155014,0.02144389607959325,0.19710044610207314,0.0,2.0958070297836553,0.8828538904863888,1.220269205666237,1.2475014502559854,1.6245233775278405,-0.6958017304064557,0.6404304874630817,1.8570707088223934,-0.6595342758732905,-0.6075751970237782,-1.209040561872979
ES61,0.0828072808440304,0.0012022765051958,0.0012586571752128,1.6604997069257734,-1.1838291520731543,-0.6784835147944763,2.1007077336285764,3.2803286134212977,2.075362187358738,3.007567479316674,1.1714040841772175,3.4367328684075327,2.233446457376411,0.340446225085393,-0.4490482874441215,2.0094399039074102,-0.4009897828081991,4.078018361954023,-0.28263572087846184,5.012944051909651,0.26541546134736643,3.709155973218287,3.7661069064496213,3.077174262407826,4.5233258733534765,1.0704798293442113
ES13,0.0673949325878967,0.0009873142990583,0.0039269353077329,-0.6201346816609598,-0.541116785713367,0.1253496867048417,-0.7285644334032398,-0.7030478822966872,-0.3714238216913524,-0.8322976858320542,-0.36800839315657724,-0.645401945393697,-1.0033329222956646,0.8063200067811966,0.622616544121933,-0.6869718805798469,-0.11430624411134922,-0.688552255665136,-0.26585902440887593,-0.6915985357163649,0.10521259605506404,-0.6526658362171909,-0.6190529830089193,0.9478766595884185,-0.49345864089475167,-0.11345711803215874
ES21,0.1052884742761762,0.0020898636815038,0.0073819010039568,-0.21599531833789262,-0.5564333272458627,-0.08260389361439714,0.4181646055267347,0.2575899431375033,-0.8723406424417645,0.2534576304754411,-0.3144614456356638,0.6899428934508841,0.21081322225381466,1.021338675256179,0.5269617997113264,0.3851482666509482,0.035267776078311434,0.28143041715335365,-0.018434768078799613,0.39575964317609513,0.06961195932344043,0.11703491817051538,0.2778048039993368,0.40511452553641286,-0.5366561920961751,-0.519883234295689
ES12,0.0647237851838111,0.0019599587397769,0.0010432829946834,-0.6018852391643179,-0.4394918238342593,1.19047137288828,-0.5393167008816333,-0.2781016829147525,-0.4099558848259994,-0.5947108764177151,-0.25261264578592657,-0.49248342352601104,-0.4848964305243252,0.5554648935603805,1.665063021836915,-0.5167067085698493,-0.21402225757112314,-0.4250339071388116,-0.283660251960574,-0.52396044610346,-0.41099663655347185,-0.42457751843061053,-0.4624888878783775,1.3653859934745767,-0.35629129063723447,0.16927409328160126
ITI2,0.0669217906948682,0.0016364712439594,0.0634626766188021,-0.6944582658460008,-0.6893902257960072,0.48494429642932746,-0.6156057748309908,-0.4405447794808119,0.033162841222441924,-0.6326362426117981,-0.23667308931458492,-0.5230671278995482,-0.8549361385608779,1.021338675256179,-0.8689340803490189,-0.5255604811593158,-0.587957308045275,-0.5148234841476712,-0.27226234367207663,-0.6411903130736535,-1.016207460991063,-0.3341138402479966,-0.570150594732184,0.13373345851040988,-0.4002269512569456,0.6640537130806815
ES42,0.1026098553252566,0.002945412343062,0.0031248258418012,0.0,-1.0939682258958119,-0.2508409236389313,-0.2503333091933096,0.1279442930644392,1.4781152087717078,-0.12504380294035883,0.35400370388122754,-0.24838813040388336,-0.08937756607128979,0.8063200067811966,3.698567770618957,-0.17795977645688033,-0.4633122912205577,0.19474985571319806,-0.3743312527274963,0.34532041280979786,0.26541546134736643,0.3079554185718642,-0.2155058877906001,2.1169027944696617,4.132260983359413,0.22228619540293137
NL31,0.1096206805328255,0.000974810325106,0.0,0.0,0.0,-1.181224103475288,0.4534438154851444,-0.4677215713017496,-0.9686708002783823,-0.22669380974772188,-0.4156610255240258,0.030742016554596827,-0.875731248040189,0.3762826698312268,0.0,0.40902006700094684,1.1695374291832388,-0.2437257782494868,0.7895360565518689,-0.05634330261329189,1.013028832711452,-0.2591384918168175,0.14708443332660073,-0.8474134761220617,-0.685221887796757,-1.315064766115639
ES22,0.1147889823292597,0.0018126179534477,0.0059481286623641,-0.6927425062950345,-0.49994266075718957,-0.5265359629503495,-0.595851727669154,-0.7305335012974083,-0.04390128504685198,-0.7318247923177226,-0.34301981764681766,-0.5693016481262101,-0.9541761659769962,1.2005208989853329,0.802585019136178,-0.5663338069926278,0.09759028449067007,-0.6438059754771919,-0.32656249102401885,-0.5890973374494448,0.3544170531764242,-0.6101952009124922,-0.5663279624827462,0.5303673257022602,-0.10148623932082684,-0.2194813222748187
ITF5,0.049414916114479,0.0010682254443709,0.0472152031435832,0.0,-0.7740097499280088,0.31267868577953134,-0.7890024110293355,-0.6724739914981324,-0.178763506018117,-0.8506197311964223,-0.14709610268657625,-0.8067920097873861,-1.0002445396997273,0.48379200406871803,-1.49510437815573,-0.7064834592548426,-0.7126023248699923,-0.7061402283988493,-0.33603940353355594,-0.8046010163710222,-0.5711995018457743,-0.5962158694841365,-0.834198917362094,0.21723532528764158,-0.1768218006037575,1.7419664562143915
PT16,0.0564956692531632,0.0013683401096385,0.0,-0.7103680362276885,-0.6041883236589676,1.1410336823891392,-0.30815845514279905,0.659065276855901,-0.9686708002783823,0.36200483645499065,0.2590305132394834,0.5166352353341734,1.8725784053684573e-16,0.12542755661041063,0.0,-0.228109703270664,-0.30127376934842515,0.298422545544094,-0.3059438029965125,0.1772585509745533,0.12301291442087457,0.0,0.13392365658210803,-0.4090286755415957,-0.08801876747567718,-0.41385903005302865
PT11,0.099621909872577,0.0015039137558463,0.0,0.31822981457662103,-0.5075135748226819,-0.14784938417570787,0.16005330742708926,1.0840732416737924,-0.10169937974882275,1.394762439488528,0.35765651890591,1.6526834466178644,1.8725784053684573e-16,0.2687733355937356,0.0,0.1857437226983393,-0.5505638029978597,1.1182687436266634,-0.19055598987363528,1.0294438182841523,0.461218963371295,0.0,0.7105950359258545,-0.15852307520990078,0.019176500337603063,-0.46687113217435877
NL22,0.0994092865032369,0.0009765325376614,0.0,0.0,0.0,-0.4636550740603882,0.604982276691131,0.1039793039132487,-0.9494047687110587,0.0886696825463036,-0.34592546596190593,0.02456784149327242,-0.5222658599351664,0.16126400135623933,0.0,0.5142347919396733,0.5961703517895395,0.21913781900339338,0.12512764980216085,0.4028500759693902,-0.1617921794321092,0.08885303607900095,0.44059432879324856,-0.8474134761220617,-0.4819755943708999,-1.209040561872979
ES63,0.0749479693167628,0.0015460545876196,0.0019385145983231,0.0,-1.2190047835774414,-1.7098877327012647,-0.9474762425943547,-1.0412754095954482,2.788205355349709,-1.1057327546802938,-0.4374118786255441,-0.9663154631160237,-1.3286425557343924,-0.08959111186457175,-1.32357459298495,-0.9078050998985766,-0.4757767929030294,-0.9893739614771614,5.000743003188462,-0.9628230939216941,-0.3397953630902247,-0.9498459515468901,-0.9037571720438267,3.5364345296826,-0.7632315832016805,1.3708817413650813
ES62,0.0833966278792373,0.0010725186046094,0.0014486310768578,-0.7097441236637008,-0.5581804612609761,-1.1177301697075692,-0.3732267517182952,-0.35994088555734893,1.4781152087717078,-0.2906240293460519,-0.22704294061314934,-0.10465907839491284,-0.46832211059279505,0.44795555932288933,-1.2008721403766476,-0.36398339793721496,-0.002125728969103621,-0.13165753899840305,-0.2378124860360567,0.09630772059979097,0.14081323278668764,-0.11895227538419667,0.010466287183303594,1.803770794055043,-0.30843517999252024,0.22228619540293137
ITC2,0.0940624150231137,0.003790968856471,0.0897995745157317,0.0,-0.3625014515682537,0.5590789377181191,-0.9179524411135477,-0.9884659618524896,0.0,-1.0591968103998968,-0.41931384054870824,-1.0099654449449218,-1.279588745502255,0.6988106725437004,-1.4634958751582425,-0.8526444824935413,-0.6627443181401054,-0.964653363705732,-0.3579387554137024,-0.9838876741443403,-1.3544135099414834,-0.7486419406251236,-0.9245495610291611,-0.36727774215297987,-0.69971787276575,0.6287123116664612
NL23,0.0946572392387139,0.0005768035156647,0.0,0.0,0.0,-1.8747092269782943,-0.7317577568166194,-0.921944587327149,-0.3906898532586759,-0.9356312440291623,-0.4233817481898319,-1.0014939024189187,-1.196511253671542,0.2687733355937356,0.0,-0.6768559245234859,0.6460283585194262,-0.7847608933617685,-0.03277820322836924,-0.6954434934410089,0.4256183266396714,-0.6058778142491067,-0.7169806298846932,-0.7639116093448302,-0.6560242152340021,-0.9969921533876589
NL12,0.0739879715119615,0.0007431260837255,0.0,0.0,0.0,-0.13769035477287317,-0.5841800068210261,-0.6880388813592149,-0.891606674009088,-0.7930259630013952,-0.3927479130964721,-0.8564725812110662,-1.0903738384578305,0.12542755661041063,0.0,-0.5707038061451911,0.4465963315998783,-0.6477613677113955,-0.1627655842713441,-0.5769423098037961,-0.7848033222355134,-0.638042254151802,-0.5882944456589794,-0.7639116093448302,-0.4892356870097946,-1.173699160458759
NL11,0.0785725746160384,0.0004352531124864,0.0,0.0,0.0,-0.251366390677009,-0.5530306634476202,-0.7347335509424623,-0.9494047687110587,-0.8172925193160291,-0.4115931178829021,-0.6209924160814841,-1.1388099721707803,-0.12542755661040556,0.0,-0.5006337798667043,0.8828538904863888,-0.6864526136946597,-0.08989581105611977,-0.6772212878803978,-2.084226562939756,-0.7022450060155764,-0.238550899351496,-0.49253054231882726,-0.5660474671293005,-0.9793214526805489
UKM7,0.0581118017270234,0.0,0.0,0.4392688519902451,0.0,-0.09245640057835348,1.5009357754605748e-16,0.16358294961144157,0.16802506219370694,-3.7600225774458976e-16,0.0,0.0,1.8725784053684573e-16,-0.6271377830520328,0.0,-1.2934638600629925e-16,0.3842738231875199,0.16646385096142563,-0.214248271147478,0.0,-2.5295773818088987e-15,-0.08431699817918974,0.0,-0.8682889428163698,0.0,-0.3431762272245889
NO04,0.0171243884373852,0.0,0.0,-0.2648944655404328,-0.7146071934141466,-1.4021829929869487,0.056095777654543474,-0.7412189217179134,-0.352157790124029,-3.7600225774458976e-16,-0.38552530157039544,-0.6125208735554809,1.8725784053684573e-16,0.48379200406871803,-0.05774672718818646,-0.18132589532246435,0.42166732823493497,-0.5649553037314229,-0.3661350040705994,-0.2849839204274029,-2.5295773818088987e-15,-0.6356812116763652,-0.517370965173876,-0.6386588091789827,-0.6068249874510924,-1.085345656923209
NO02,0.0155647649663684,0.0,0.0,-0.7111479269326733,-0.1380529684266605,0.10485647221981226,-0.5880528397514388,-0.8284934827246974,-0.3328917585567051,-3.7600225774458976e-16,-0.36917065248261255,-0.8337860774973626,1.8725784053684573e-16,0.12542755661041063,0.6663465177905252,-0.6341331474369395,0.3094868130926896,-0.8063344429468573,-0.397511268460283,-0.7394434532093137,-2.5295773818088987e-15,-0.7731044095318509,-0.6869320099525061,-0.7847870760391381,-0.5163521330160663,-0.8379558470236688
NO06,0.01210398679096,0.0,0.0,-0.3708036232773539,-0.3164353513697585,-1.1849461616616714,-0.4220301401638606,-0.8540643732107615,0.12949299905905964,-3.7600225774458976e-16,-0.3854422830471072,-0.7243739519920324,1.8725784053684573e-16,0.5196284488145467,0.24626561066959388,-0.4915517476192811,0.5587768467421241,-0.7593363903178907,-0.39226054666445836,-0.6466476724247611,-2.5295773818088987e-15,-0.7740245083289657,-0.3346764481668208,-0.9100398762049855,-0.5689515041848584,-1.085345656923209
UKM5,0.0441896379437384,0.0,0.0,-0.4842777208526265,0.0,-0.42879909386790255,1.5009357754605748e-16,-0.7894577272000778,0.12949299905905964,-3.7600225774458976e-16,-0.40113278394858415,0.0,1.8725784053684573e-16,-0.4837920040687129,0.0,-1.2934638600629925e-16,0.2970223114102177,-0.7410873744681131,-0.30978579455443295,0.0,-2.5295773818088987e-15,-0.7449742489703518,0.0,-0.9100398762049855,-0.183912491081078,0.15160339257449132
SE11,0.1085171266776353,0.0,0.0,1.4716881672489797,-1.26466321917241,-1.473777876925031,1.7786226979993907,-0.12523222892197802,-0.6989463583358525,0.53396054681755,-0.42354778523640835,0.49524100081935163,1.8725784053684573e-16,0.8063200067811966,0.7153445752920318,1.7773332529614811,2.154233062098505,0.39489016725606124,0.05597180175959293,1.1602654040928049,0.461218963371295,-0.007805429567028746,0.29773710072854775,0.008480658344562478,-0.6519101627386285,-0.7849437449023389
UKD4,0.0354459720273547,0.0,0.0,-0.71029004715719,0.0,0.23066203891957476,1.5009357754605748e-16,-0.07946404087808069,0.14875903062638346,-3.7600225774458976e-16,-0.41225726606920804,0.0,1.8725784053684573e-16,-0.6271377830520328,0.0,-1.2934638600629925e-16,0.09759028449067007,-0.1374234045705763,0.21438992033117904,0.0,-2.5295773818088987e-15,-0.270809409695015,0.0,-0.805662542733446,-0.4985770062051724,0.45200530459536126
AL02,0.054793239474937,0.0010618581241923,0.053568149357274,0.0,0.0,0.0,1.5009357754605748e-16,-0.6140438890831164,0.0,-3.7600225774458976e-16,0.0,0.0,1.8725784053684573e-16,-0.01791822237291435,0.0,-0.8194437241446384,0.0,-0.33004835012998385,-0.1048795781320095,0.0,1.7606422040755374,0.0,0.0,1.8541139019052999e-16,0.0,0.0
PT20,0.0273480617473104,0.000140035255935,0.0,-0.4902828792810086,1.1059064503342184,-0.3357914281281547,-0.9108718446768008,-0.9341741436465709,3.077195828859562,-0.979884882069916,-0.3407783175180352,-0.9525312583279506,1.8725784053684573e-16,-1.021338675256174,0.0,-0.8597374202605303,-0.8746408467421247,-0.8935613459578241,-0.2725184764426047,-0.8714329966063661,-0.10839122433467505,-0.9954380265577775,-0.9038117810759615,-0.3046513420700562,-0.6197358521939268,1.0704798293442113
PT18,0.0453901595042565,0.0013852656559147,0.0,-0.7112259160031716,-1.2043288578504872,1.999953345046933,-0.7732453815973207,-0.42948876644456674,0.3221533147322951,-0.6669813369295596,-0.1577224736674707,-0.7622805151592335,1.8725784053684573e-16,-0.3404462250853879,0.0,-0.7008199887071913,-0.31373827103089685,-0.6147991620673549,-0.3783013106706808,-0.6240430419306847,-1.1052090528201208,0.0,-0.7277932182473885,-0.34640227545867186,1.8340786585172961,-0.6259074385383488
